"startTime";"endTime";"Hydro power production - real time data"
"2025-01-16T05:57:00.000Z";"2025-01-16T06:00:00.000Z";977
"2025-01-16T06:00:00.000Z";"2025-01-16T06:03:00.000Z";985.32
"2025-01-16T06:03:00.000Z";"2025-01-16T06:06:00.000Z";870.69
"2025-01-16T06:06:00.000Z";"2025-01-16T06:09:00.000Z";875.29
"2025-01-16T06:09:00.000Z";"2025-01-16T06:12:00.000Z";917.66
"2025-01-16T06:12:00.000Z";"2025-01-16T06:15:00.000Z";947.5
"2025-01-16T06:15:00.000Z";"2025-01-16T06:18:00.000Z";941.66
"2025-01-16T06:18:00.000Z";"2025-01-16T06:21:00.000Z";944.66
"2025-01-16T06:21:00.000Z";"2025-01-16T06:24:00.000Z";954.15
"2025-01-16T06:24:00.000Z";"2025-01-16T06:27:00.000Z";965.49
"2025-01-16T06:27:00.000Z";"2025-01-16T06:30:00.000Z";966
"2025-01-16T06:30:00.000Z";"2025-01-16T06:33:00.000Z";965.86
"2025-01-16T06:33:00.000Z";"2025-01-16T06:36:00.000Z";946
"2025-01-16T06:36:00.000Z";"2025-01-16T06:39:00.000Z";960.64
"2025-01-16T06:39:00.000Z";"2025-01-16T06:42:00.000Z";958
"2025-01-16T06:42:00.000Z";"2025-01-16T06:45:00.000Z";957.16
"2025-01-16T06:45:00.000Z";"2025-01-16T06:48:00.000Z";959.51
"2025-01-16T06:48:00.000Z";"2025-01-16T06:51:00.000Z";964.17
"2025-01-16T06:51:00.000Z";"2025-01-16T06:54:00.000Z";968
"2025-01-16T06:54:00.000Z";"2025-01-16T06:57:00.000Z";966
"2025-01-16T06:57:00.000Z";"2025-01-16T07:00:00.000Z";975.67
"2025-01-16T07:00:00.000Z";"2025-01-16T07:03:00.000Z";982.5
"2025-01-16T07:03:00.000Z";"2025-01-16T07:06:00.000Z";966.84
"2025-01-16T07:06:00.000Z";"2025-01-16T07:09:00.000Z";967.51
"2025-01-16T07:09:00.000Z";"2025-01-16T07:12:00.000Z";976.34
"2025-01-16T07:12:00.000Z";"2025-01-16T07:15:00.000Z";969.34
"2025-01-16T07:15:00.000Z";"2025-01-16T07:18:00.000Z";968.83
"2025-01-16T07:18:00.000Z";"2025-01-16T07:21:00.000Z";966.33
"2025-01-16T07:21:00.000Z";"2025-01-16T07:24:00.000Z";961.5
"2025-01-16T07:24:00.000Z";"2025-01-16T07:27:00.000Z";955.17
"2025-01-16T07:27:00.000Z";"2025-01-16T07:30:00.000Z";958.67
"2025-01-16T07:30:00.000Z";"2025-01-16T07:33:00.000Z";965.83
"2025-01-16T07:33:00.000Z";"2025-01-16T07:36:00.000Z";967.02
"2025-01-16T07:36:00.000Z";"2025-01-16T07:39:00.000Z";965
"2025-01-16T07:39:00.000Z";"2025-01-16T07:42:00.000Z";959.5
"2025-01-16T07:42:00.000Z";"2025-01-16T07:45:00.000Z";952.83
"2025-01-16T07:45:00.000Z";"2025-01-16T07:48:00.000Z";931.5
"2025-01-16T07:48:00.000Z";"2025-01-16T07:51:00.000Z";925.35
"2025-01-16T07:51:00.000Z";"2025-01-16T07:54:00.000Z";897.67
"2025-01-16T07:54:00.000Z";"2025-01-16T07:57:00.000Z";896.33
"2025-01-16T07:57:00.000Z";"2025-01-16T08:00:00.000Z";899.5
"2025-01-16T08:00:00.000Z";"2025-01-16T08:03:00.000Z";895.01
"2025-01-16T08:03:00.000Z";"2025-01-16T08:06:00.000Z";852.84
"2025-01-16T08:06:00.000Z";"2025-01-16T08:09:00.000Z";846.99
"2025-01-16T08:09:00.000Z";"2025-01-16T08:12:00.000Z";840.33
"2025-01-16T08:12:00.000Z";"2025-01-16T08:15:00.000Z";850.82
"2025-01-16T08:15:00.000Z";"2025-01-16T08:18:00.000Z";853.33
"2025-01-16T08:18:00.000Z";"2025-01-16T08:21:00.000Z";883.83
"2025-01-16T08:21:00.000Z";"2025-01-16T08:24:00.000Z";858.17
"2025-01-16T08:24:00.000Z";"2025-01-16T08:27:00.000Z";864.66
"2025-01-16T08:27:00.000Z";"2025-01-16T08:30:00.000Z";883.83
"2025-01-16T08:30:00.000Z";"2025-01-16T08:33:00.000Z";861.84
"2025-01-16T08:33:00.000Z";"2025-01-16T08:36:00.000Z";888.83
"2025-01-16T08:36:00.000Z";"2025-01-16T08:39:00.000Z";891.66
"2025-01-16T08:39:00.000Z";"2025-01-16T08:42:00.000Z";893.51
"2025-01-16T08:42:00.000Z";"2025-01-16T08:45:00.000Z";889.33
"2025-01-16T08:45:00.000Z";"2025-01-16T08:48:00.000Z";889.67
"2025-01-16T08:48:00.000Z";"2025-01-16T08:51:00.000Z";901.84
"2025-01-16T08:51:00.000Z";"2025-01-16T08:54:00.000Z";884.68
"2025-01-16T08:54:00.000Z";"2025-01-16T08:57:00.000Z";882.84
"2025-01-16T08:57:00.000Z";"2025-01-16T09:00:00.000Z";897.99
"2025-01-16T09:00:00.000Z";"2025-01-16T09:03:00.000Z";892.5
"2025-01-16T09:03:00.000Z";"2025-01-16T09:06:00.000Z";875.33
"2025-01-16T09:06:00.000Z";"2025-01-16T09:09:00.000Z";878.83
"2025-01-16T09:09:00.000Z";"2025-01-16T09:12:00.000Z";891.33
"2025-01-16T09:12:00.000Z";"2025-01-16T09:15:00.000Z";890.33
"2025-01-16T09:15:00.000Z";"2025-01-16T09:18:00.000Z";887.67
"2025-01-16T09:18:00.000Z";"2025-01-16T09:21:00.000Z";884.83
"2025-01-16T09:21:00.000Z";"2025-01-16T09:24:00.000Z";886.49
"2025-01-16T09:24:00.000Z";"2025-01-16T09:27:00.000Z";900.66
"2025-01-16T09:27:00.000Z";"2025-01-16T09:30:00.000Z";900.66
"2025-01-16T09:30:00.000Z";"2025-01-16T09:33:00.000Z";916.5
"2025-01-16T09:33:00.000Z";"2025-01-16T09:36:00.000Z";911.83
"2025-01-16T09:36:00.000Z";"2025-01-16T09:39:00.000Z";917.68
"2025-01-16T09:39:00.000Z";"2025-01-16T09:42:00.000Z";905.34
"2025-01-16T09:42:00.000Z";"2025-01-16T09:45:00.000Z";898.5
"2025-01-16T09:45:00.000Z";"2025-01-16T09:48:00.000Z";891.84
"2025-01-16T09:48:00.000Z";"2025-01-16T09:51:00.000Z";881.67
"2025-01-16T09:51:00.000Z";"2025-01-16T09:54:00.000Z";885.5
"2025-01-16T09:54:00.000Z";"2025-01-16T09:57:00.000Z";889.34
"2025-01-16T09:57:00.000Z";"2025-01-16T10:00:00.000Z";877.01
"2025-01-16T10:00:00.000Z";"2025-01-16T10:03:00.000Z";883.67
"2025-01-16T10:03:00.000Z";"2025-01-16T10:06:00.000Z";918.79
"2025-01-16T10:06:00.000Z";"2025-01-16T10:09:00.000Z";918.5
"2025-01-16T10:09:00.000Z";"2025-01-16T10:12:00.000Z";901.55
"2025-01-16T10:12:00.000Z";"2025-01-16T10:15:00.000Z";910.51
"2025-01-16T10:15:00.000Z";"2025-01-16T10:18:00.000Z";903
"2025-01-16T10:18:00.000Z";"2025-01-16T10:21:00.000Z";906.82
"2025-01-16T10:21:00.000Z";"2025-01-16T10:24:00.000Z";901.17
"2025-01-16T10:24:00.000Z";"2025-01-16T10:27:00.000Z";908.66
"2025-01-16T10:27:00.000Z";"2025-01-16T10:30:00.000Z";907.17
"2025-01-16T10:30:00.000Z";"2025-01-16T10:33:00.000Z";900.67
"2025-01-16T10:33:00.000Z";"2025-01-16T10:36:00.000Z";893.67
"2025-01-16T10:36:00.000Z";"2025-01-16T10:39:00.000Z";889.67
"2025-01-16T10:39:00.000Z";"2025-01-16T10:42:00.000Z";889.83
"2025-01-16T10:42:00.000Z";"2025-01-16T10:45:00.000Z";886.33
"2025-01-16T10:45:00.000Z";"2025-01-16T10:48:00.000Z";893.16
"2025-01-16T10:48:00.000Z";"2025-01-16T10:51:00.000Z";883.67
"2025-01-16T10:51:00.000Z";"2025-01-16T10:54:00.000Z";866.17
"2025-01-16T10:54:00.000Z";"2025-01-16T10:57:00.000Z";867.17
"2025-01-16T10:57:00.000Z";"2025-01-16T11:00:00.000Z";854.84
"2025-01-16T11:00:00.000Z";"2025-01-16T11:03:00.000Z";858.32
"2025-01-16T11:03:00.000Z";"2025-01-16T11:06:00.000Z";869.17
"2025-01-16T11:06:00.000Z";"2025-01-16T11:09:00.000Z";868.83
"2025-01-16T11:09:00.000Z";"2025-01-16T11:12:00.000Z";870.5
"2025-01-16T11:12:00.000Z";"2025-01-16T11:15:00.000Z";893.34
"2025-01-16T11:15:00.000Z";"2025-01-16T11:18:00.000Z";907.31
"2025-01-16T11:18:00.000Z";"2025-01-16T11:21:00.000Z";897
"2025-01-16T11:21:00.000Z";"2025-01-16T11:24:00.000Z";881.5
"2025-01-16T11:24:00.000Z";"2025-01-16T11:27:00.000Z";889.32
"2025-01-16T11:27:00.000Z";"2025-01-16T11:30:00.000Z";894.48
"2025-01-16T11:30:00.000Z";"2025-01-16T11:33:00.000Z";881.84
"2025-01-16T11:33:00.000Z";"2025-01-16T11:36:00.000Z";852.34
"2025-01-16T11:36:00.000Z";"2025-01-16T11:39:00.000Z";846.49
"2025-01-16T11:39:00.000Z";"2025-01-16T11:42:00.000Z";846.98
"2025-01-16T11:42:00.000Z";"2025-01-16T11:45:00.000Z";851
"2025-01-16T11:45:00.000Z";"2025-01-16T11:48:00.000Z";872.16
"2025-01-16T11:48:00.000Z";"2025-01-16T11:51:00.000Z";890
"2025-01-16T11:51:00.000Z";"2025-01-16T11:54:00.000Z";876.66
"2025-01-16T11:54:00.000Z";"2025-01-16T11:57:00.000Z";886.16
"2025-01-16T11:57:00.000Z";"2025-01-16T12:00:00.000Z";911
"2025-01-16T12:00:00.000Z";"2025-01-16T12:03:00.000Z";905.16
"2025-01-16T12:03:00.000Z";"2025-01-16T12:06:00.000Z";917.69
"2025-01-16T12:06:00.000Z";"2025-01-16T12:09:00.000Z";924.81
"2025-01-16T12:09:00.000Z";"2025-01-16T12:12:00.000Z";953.16
"2025-01-16T12:12:00.000Z";"2025-01-16T12:15:00.000Z";960.83
"2025-01-16T12:15:00.000Z";"2025-01-16T12:18:00.000Z";961.33
"2025-01-16T12:18:00.000Z";"2025-01-16T12:21:00.000Z";975
"2025-01-16T12:21:00.000Z";"2025-01-16T12:24:00.000Z";984
"2025-01-16T12:24:00.000Z";"2025-01-16T12:27:00.000Z";991.17
"2025-01-16T12:27:00.000Z";"2025-01-16T12:30:00.000Z";986.66
"2025-01-16T12:30:00.000Z";"2025-01-16T12:33:00.000Z";975.5
"2025-01-16T12:33:00.000Z";"2025-01-16T12:36:00.000Z";971.67
"2025-01-16T12:36:00.000Z";"2025-01-16T12:39:00.000Z";962.84
"2025-01-16T12:39:00.000Z";"2025-01-16T12:42:00.000Z";967.66
"2025-01-16T12:42:00.000Z";"2025-01-16T12:45:00.000Z";962
"2025-01-16T12:45:00.000Z";"2025-01-16T12:48:00.000Z";965.67
"2025-01-16T12:48:00.000Z";"2025-01-16T12:51:00.000Z";974.34
"2025-01-16T12:51:00.000Z";"2025-01-16T12:54:00.000Z";978
"2025-01-16T12:54:00.000Z";"2025-01-16T12:57:00.000Z";972.17
"2025-01-16T12:57:00.000Z";"2025-01-16T13:00:00.000Z";981.35
"2025-01-16T13:00:00.000Z";"2025-01-16T13:03:00.000Z";978.66
"2025-01-16T13:03:00.000Z";"2025-01-16T13:06:00.000Z";1003.3
"2025-01-16T13:06:00.000Z";"2025-01-16T13:09:00.000Z";1038.3
"2025-01-16T13:09:00.000Z";"2025-01-16T13:12:00.000Z";1043.2
"2025-01-16T13:12:00.000Z";"2025-01-16T13:15:00.000Z";1053.5
"2025-01-16T13:15:00.000Z";"2025-01-16T13:18:00.000Z";1030.8
"2025-01-16T13:18:00.000Z";"2025-01-16T13:21:00.000Z";1041.5
"2025-01-16T13:21:00.000Z";"2025-01-16T13:24:00.000Z";1038.5
"2025-01-16T13:24:00.000Z";"2025-01-16T13:27:00.000Z";1031.8
"2025-01-16T13:27:00.000Z";"2025-01-16T13:30:00.000Z";1040.8
"2025-01-16T13:30:00.000Z";"2025-01-16T13:33:00.000Z";1037.5
"2025-01-16T13:33:00.000Z";"2025-01-16T13:36:00.000Z";1044.5
"2025-01-16T13:36:00.000Z";"2025-01-16T13:39:00.000Z";1038.8
"2025-01-16T13:39:00.000Z";"2025-01-16T13:42:00.000Z";1060
"2025-01-16T13:42:00.000Z";"2025-01-16T13:45:00.000Z";1072.3
"2025-01-16T13:45:00.000Z";"2025-01-16T13:48:00.000Z";1075
"2025-01-16T13:48:00.000Z";"2025-01-16T13:51:00.000Z";1081.3
"2025-01-16T13:51:00.000Z";"2025-01-16T13:54:00.000Z";1086.8
"2025-01-16T13:54:00.000Z";"2025-01-16T13:57:00.000Z";1061.8
"2025-01-16T13:57:00.000Z";"2025-01-16T14:00:00.000Z";1076.8
"2025-01-16T14:00:00.000Z";"2025-01-16T14:03:00.000Z";1109.3
"2025-01-16T14:03:00.000Z";"2025-01-16T14:06:00.000Z";1054.2
"2025-01-16T14:06:00.000Z";"2025-01-16T14:09:00.000Z";1054.6
"2025-01-16T14:09:00.000Z";"2025-01-16T14:12:00.000Z";1086.3
"2025-01-16T14:12:00.000Z";"2025-01-16T14:15:00.000Z";1111
"2025-01-16T14:15:00.000Z";"2025-01-16T14:18:00.000Z";1119.7
"2025-01-16T14:18:00.000Z";"2025-01-16T14:21:00.000Z";1145.7
"2025-01-16T14:21:00.000Z";"2025-01-16T14:24:00.000Z";1157.5
"2025-01-16T14:24:00.000Z";"2025-01-16T14:27:00.000Z";1186.7
"2025-01-16T14:27:00.000Z";"2025-01-16T14:30:00.000Z";1189.2
"2025-01-16T14:30:00.000Z";"2025-01-16T14:33:00.000Z";1189.3
"2025-01-16T14:33:00.000Z";"2025-01-16T14:36:00.000Z";1179.7
"2025-01-16T14:36:00.000Z";"2025-01-16T14:39:00.000Z";1172.3
"2025-01-16T14:39:00.000Z";"2025-01-16T14:42:00.000Z";1182.8
"2025-01-16T14:42:00.000Z";"2025-01-16T14:45:00.000Z";1186
"2025-01-16T14:45:00.000Z";"2025-01-16T14:48:00.000Z";1188
"2025-01-16T14:48:00.000Z";"2025-01-16T14:51:00.000Z";1192
"2025-01-16T14:51:00.000Z";"2025-01-16T14:54:00.000Z";1190.2
"2025-01-16T14:54:00.000Z";"2025-01-16T14:57:00.000Z";1191
"2025-01-16T14:57:00.000Z";"2025-01-16T15:00:00.000Z";1187.5
"2025-01-16T15:00:00.000Z";"2025-01-16T15:03:00.000Z";1177.7
"2025-01-16T15:03:00.000Z";"2025-01-16T15:06:00.000Z";1128.4
"2025-01-16T15:06:00.000Z";"2025-01-16T15:09:00.000Z";1082.9
"2025-01-16T15:09:00.000Z";"2025-01-16T15:12:00.000Z";1065.3
"2025-01-16T15:12:00.000Z";"2025-01-16T15:15:00.000Z";1083.3
"2025-01-16T15:15:00.000Z";"2025-01-16T15:18:00.000Z";1061.8
"2025-01-16T15:18:00.000Z";"2025-01-16T15:21:00.000Z";1068.3
"2025-01-16T15:21:00.000Z";"2025-01-16T15:24:00.000Z";1065.8
"2025-01-16T15:24:00.000Z";"2025-01-16T15:27:00.000Z";1067.2
"2025-01-16T15:27:00.000Z";"2025-01-16T15:30:00.000Z";1077.2
"2025-01-16T15:30:00.000Z";"2025-01-16T15:33:00.000Z";1095.5
"2025-01-16T15:33:00.000Z";"2025-01-16T15:36:00.000Z";1090
"2025-01-16T15:36:00.000Z";"2025-01-16T15:39:00.000Z";1095
"2025-01-16T15:39:00.000Z";"2025-01-16T15:42:00.000Z";1084.2
"2025-01-16T15:42:00.000Z";"2025-01-16T15:45:00.000Z";1083.7
"2025-01-16T15:45:00.000Z";"2025-01-16T15:48:00.000Z";1089.7
"2025-01-16T15:48:00.000Z";"2025-01-16T15:51:00.000Z";1104.2
"2025-01-16T15:51:00.000Z";"2025-01-16T15:54:00.000Z";1123
"2025-01-16T15:54:00.000Z";"2025-01-16T15:57:00.000Z";1144
"2025-01-16T15:57:00.000Z";"2025-01-16T16:00:00.000Z";1139.2
"2025-01-16T16:00:00.000Z";"2025-01-16T16:03:00.000Z";1144.7
"2025-01-16T16:03:00.000Z";"2025-01-16T16:06:00.000Z";1156.5
"2025-01-16T16:06:00.000Z";"2025-01-16T16:09:00.000Z";1170
"2025-01-16T16:09:00.000Z";"2025-01-16T16:12:00.000Z";1171.5
"2025-01-16T16:12:00.000Z";"2025-01-16T16:15:00.000Z";1157.7
"2025-01-16T16:15:00.000Z";"2025-01-16T16:18:00.000Z";1140
"2025-01-16T16:18:00.000Z";"2025-01-16T16:21:00.000Z";1146.8
"2025-01-16T16:21:00.000Z";"2025-01-16T16:24:00.000Z";1162.7
"2025-01-16T16:24:00.000Z";"2025-01-16T16:27:00.000Z";1161.3
"2025-01-16T16:27:00.000Z";"2025-01-16T16:30:00.000Z";1168
"2025-01-16T16:30:00.000Z";"2025-01-16T16:33:00.000Z";1167.8
"2025-01-16T16:33:00.000Z";"2025-01-16T16:36:00.000Z";1170.8
"2025-01-16T16:36:00.000Z";"2025-01-16T16:39:00.000Z";1178.3
"2025-01-16T16:39:00.000Z";"2025-01-16T16:42:00.000Z";1182.3
"2025-01-16T16:42:00.000Z";"2025-01-16T16:45:00.000Z";1171.8
"2025-01-16T16:45:00.000Z";"2025-01-16T16:48:00.000Z";1167.5
"2025-01-16T16:48:00.000Z";"2025-01-16T16:51:00.000Z";1181.5
"2025-01-16T16:51:00.000Z";"2025-01-16T16:54:00.000Z";1171.5
"2025-01-16T16:54:00.000Z";"2025-01-16T16:57:00.000Z";1169.8
"2025-01-16T16:57:00.000Z";"2025-01-16T17:00:00.000Z";1144.2
"2025-01-16T17:00:00.000Z";"2025-01-16T17:03:00.000Z";1091.8
"2025-01-16T17:03:00.000Z";"2025-01-16T17:06:00.000Z";1143.9
"2025-01-16T17:06:00.000Z";"2025-01-16T17:09:00.000Z";1126.5
"2025-01-16T17:09:00.000Z";"2025-01-16T17:12:00.000Z";1140.1
"2025-01-16T17:12:00.000Z";"2025-01-16T17:15:00.000Z";1128.8
"2025-01-16T17:15:00.000Z";"2025-01-16T17:18:00.000Z";1124.4
"2025-01-16T17:18:00.000Z";"2025-01-16T17:21:00.000Z";1128.2
"2025-01-16T17:21:00.000Z";"2025-01-16T17:24:00.000Z";1136.3
"2025-01-16T17:24:00.000Z";"2025-01-16T17:27:00.000Z";1155.8
"2025-01-16T17:27:00.000Z";"2025-01-16T17:30:00.000Z";1175.7
"2025-01-16T17:30:00.000Z";"2025-01-16T17:33:00.000Z";1172.5
"2025-01-16T17:33:00.000Z";"2025-01-16T17:36:00.000Z";1166.7
"2025-01-16T17:36:00.000Z";"2025-01-16T17:39:00.000Z";1154.2
"2025-01-16T17:39:00.000Z";"2025-01-16T17:42:00.000Z";1160.3
"2025-01-16T17:42:00.000Z";"2025-01-16T17:45:00.000Z";1126
"2025-01-16T17:45:00.000Z";"2025-01-16T17:48:00.000Z";1113.8
"2025-01-16T17:48:00.000Z";"2025-01-16T17:51:00.000Z";1130.7
"2025-01-16T17:51:00.000Z";"2025-01-16T17:54:00.000Z";1127.7
"2025-01-16T17:54:00.000Z";"2025-01-16T17:57:00.000Z";1120.8
"2025-01-16T17:57:00.000Z";"2025-01-16T18:00:00.000Z";1111
"2025-01-16T18:00:00.000Z";"2025-01-16T18:03:00.000Z";1105.7
"2025-01-16T18:03:00.000Z";"2025-01-16T18:06:00.000Z";1102.2
"2025-01-16T18:06:00.000Z";"2025-01-16T18:09:00.000Z";1094.8
"2025-01-16T18:09:00.000Z";"2025-01-16T18:12:00.000Z";1093.8
"2025-01-16T18:12:00.000Z";"2025-01-16T18:15:00.000Z";1089.8
"2025-01-16T18:15:00.000Z";"2025-01-16T18:18:00.000Z";1090.7
"2025-01-16T18:18:00.000Z";"2025-01-16T18:21:00.000Z";1118
"2025-01-16T18:21:00.000Z";"2025-01-16T18:24:00.000Z";1099.7
"2025-01-16T18:24:00.000Z";"2025-01-16T18:27:00.000Z";1144.2
"2025-01-16T18:27:00.000Z";"2025-01-16T18:30:00.000Z";1157.2
"2025-01-16T18:30:00.000Z";"2025-01-16T18:33:00.000Z";1156.3
"2025-01-16T18:33:00.000Z";"2025-01-16T18:36:00.000Z";1156
"2025-01-16T18:36:00.000Z";"2025-01-16T18:39:00.000Z";1139.8
"2025-01-16T18:39:00.000Z";"2025-01-16T18:42:00.000Z";1141.7
"2025-01-16T18:42:00.000Z";"2025-01-16T18:45:00.000Z";1135.3
"2025-01-16T18:45:00.000Z";"2025-01-16T18:48:00.000Z";1117.8
"2025-01-16T18:48:00.000Z";"2025-01-16T18:51:00.000Z";1113.2
"2025-01-16T18:51:00.000Z";"2025-01-16T18:54:00.000Z";1107
"2025-01-16T18:54:00.000Z";"2025-01-16T18:57:00.000Z";1100.7
"2025-01-16T18:57:00.000Z";"2025-01-16T19:00:00.000Z";1125
"2025-01-16T19:00:00.000Z";"2025-01-16T19:03:00.000Z";1145.5
"2025-01-16T19:03:00.000Z";"2025-01-16T19:06:00.000Z";1164.8
"2025-01-16T19:06:00.000Z";"2025-01-16T19:09:00.000Z";1160.3
"2025-01-16T19:09:00.000Z";"2025-01-16T19:12:00.000Z";1162.3
"2025-01-16T19:12:00.000Z";"2025-01-16T19:15:00.000Z";1142.8
"2025-01-16T19:15:00.000Z";"2025-01-16T19:18:00.000Z";1135.7
"2025-01-16T19:18:00.000Z";"2025-01-16T19:21:00.000Z";1149.2
"2025-01-16T19:21:00.000Z";"2025-01-16T19:24:00.000Z";1146
"2025-01-16T19:24:00.000Z";"2025-01-16T19:27:00.000Z";1152.5
"2025-01-16T19:27:00.000Z";"2025-01-16T19:30:00.000Z";1147.5
"2025-01-16T19:30:00.000Z";"2025-01-16T19:33:00.000Z";1144.2
"2025-01-16T19:33:00.000Z";"2025-01-16T19:36:00.000Z";1164.8
"2025-01-16T19:36:00.000Z";"2025-01-16T19:39:00.000Z";1166.2
"2025-01-16T19:39:00.000Z";"2025-01-16T19:42:00.000Z";1146.3
"2025-01-16T19:42:00.000Z";"2025-01-16T19:45:00.000Z";1136.7
"2025-01-16T19:45:00.000Z";"2025-01-16T19:48:00.000Z";1130.3
"2025-01-16T19:48:00.000Z";"2025-01-16T19:51:00.000Z";1131
"2025-01-16T19:51:00.000Z";"2025-01-16T19:54:00.000Z";1117.7
"2025-01-16T19:54:00.000Z";"2025-01-16T19:57:00.000Z";1100.7
"2025-01-16T19:57:00.000Z";"2025-01-16T20:00:00.000Z";1111.7
"2025-01-16T20:00:00.000Z";"2025-01-16T20:03:00.000Z";1119.8
"2025-01-16T20:03:00.000Z";"2025-01-16T20:06:00.000Z";1128.8
"2025-01-16T20:06:00.000Z";"2025-01-16T20:09:00.000Z";1114.2
"2025-01-16T20:09:00.000Z";"2025-01-16T20:12:00.000Z";1071.7
"2025-01-16T20:12:00.000Z";"2025-01-16T20:15:00.000Z";1067.3
"2025-01-16T20:15:00.000Z";"2025-01-16T20:18:00.000Z";1076
"2025-01-16T20:18:00.000Z";"2025-01-16T20:21:00.000Z";1107.2
"2025-01-16T20:21:00.000Z";"2025-01-16T20:24:00.000Z";1110.8
"2025-01-16T20:24:00.000Z";"2025-01-16T20:27:00.000Z";1108.2
"2025-01-16T20:27:00.000Z";"2025-01-16T20:30:00.000Z";1115
"2025-01-16T20:30:00.000Z";"2025-01-16T20:33:00.000Z";1117
"2025-01-16T20:33:00.000Z";"2025-01-16T20:36:00.000Z";1115
"2025-01-16T20:36:00.000Z";"2025-01-16T20:39:00.000Z";1116.5
"2025-01-16T20:39:00.000Z";"2025-01-16T20:42:00.000Z";1123.5
"2025-01-16T20:42:00.000Z";"2025-01-16T20:45:00.000Z";1114.8
"2025-01-16T20:45:00.000Z";"2025-01-16T20:48:00.000Z";1108
"2025-01-16T20:48:00.000Z";"2025-01-16T20:51:00.000Z";1105.2
"2025-01-16T20:51:00.000Z";"2025-01-16T20:54:00.000Z";1097
"2025-01-16T20:54:00.000Z";"2025-01-16T20:57:00.000Z";1102.8
"2025-01-16T20:57:00.000Z";"2025-01-16T21:00:00.000Z";1096.4
"2025-01-16T21:00:00.000Z";"2025-01-16T21:03:00.000Z";1076.7
"2025-01-16T21:03:00.000Z";"2025-01-16T21:06:00.000Z";1108.8
"2025-01-16T21:06:00.000Z";"2025-01-16T21:09:00.000Z";1089.3
"2025-01-16T21:09:00.000Z";"2025-01-16T21:12:00.000Z";1083.5
"2025-01-16T21:12:00.000Z";"2025-01-16T21:15:00.000Z";1084.5
"2025-01-16T21:15:00.000Z";"2025-01-16T21:18:00.000Z";1065.7
"2025-01-16T21:18:00.000Z";"2025-01-16T21:21:00.000Z";1067.5
"2025-01-16T21:21:00.000Z";"2025-01-16T21:24:00.000Z";1064.8
"2025-01-16T21:24:00.000Z";"2025-01-16T21:27:00.000Z";1083
"2025-01-16T21:27:00.000Z";"2025-01-16T21:30:00.000Z";1083.3
"2025-01-16T21:30:00.000Z";"2025-01-16T21:33:00.000Z";1047.3
"2025-01-16T21:33:00.000Z";"2025-01-16T21:36:00.000Z";1038.5
"2025-01-16T21:36:00.000Z";"2025-01-16T21:39:00.000Z";1033.3
"2025-01-16T21:39:00.000Z";"2025-01-16T21:42:00.000Z";1038.2
"2025-01-16T21:42:00.000Z";"2025-01-16T21:45:00.000Z";1024.7
"2025-01-16T21:45:00.000Z";"2025-01-16T21:48:00.000Z";1017.8
"2025-01-16T21:48:00.000Z";"2025-01-16T21:51:00.000Z";1033.3
"2025-01-16T21:51:00.000Z";"2025-01-16T21:54:00.000Z";1016.2
"2025-01-16T21:54:00.000Z";"2025-01-16T21:57:00.000Z";1005.8
"2025-01-16T21:57:00.000Z";"2025-01-16T22:00:00.000Z";1004.5
"2025-01-16T22:00:00.000Z";"2025-01-16T22:03:00.000Z";1001.2
"2025-01-16T22:03:00.000Z";"2025-01-16T22:06:00.000Z";1009.7
"2025-01-16T22:06:00.000Z";"2025-01-16T22:09:00.000Z";1026.2
"2025-01-16T22:09:00.000Z";"2025-01-16T22:12:00.000Z";1031.8
"2025-01-16T22:12:00.000Z";"2025-01-16T22:15:00.000Z";1003.8
"2025-01-16T22:15:00.000Z";"2025-01-16T22:18:00.000Z";992
"2025-01-16T22:18:00.000Z";"2025-01-16T22:21:00.000Z";980.67
"2025-01-16T22:21:00.000Z";"2025-01-16T22:24:00.000Z";975.83
"2025-01-16T22:24:00.000Z";"2025-01-16T22:27:00.000Z";964.34
"2025-01-16T22:27:00.000Z";"2025-01-16T22:30:00.000Z";961.51
"2025-01-16T22:30:00.000Z";"2025-01-16T22:33:00.000Z";943.5
"2025-01-16T22:33:00.000Z";"2025-01-16T22:36:00.000Z";935.01
"2025-01-16T22:36:00.000Z";"2025-01-16T22:39:00.000Z";946.34
"2025-01-16T22:39:00.000Z";"2025-01-16T22:42:00.000Z";922.84
"2025-01-16T22:42:00.000Z";"2025-01-16T22:45:00.000Z";906.33
"2025-01-16T22:45:00.000Z";"2025-01-16T22:48:00.000Z";933.83
"2025-01-16T22:48:00.000Z";"2025-01-16T22:51:00.000Z";937.83
"2025-01-16T22:51:00.000Z";"2025-01-16T22:54:00.000Z";937.82
"2025-01-16T22:54:00.000Z";"2025-01-16T22:57:00.000Z";938.17
"2025-01-16T22:57:00.000Z";"2025-01-16T23:00:00.000Z";924.67
"2025-01-16T23:00:00.000Z";"2025-01-16T23:03:00.000Z";950.96
"2025-01-16T23:03:00.000Z";"2025-01-16T23:06:00.000Z";1058
"2025-01-16T23:06:00.000Z";"2025-01-16T23:09:00.000Z";1071.3
"2025-01-16T23:09:00.000Z";"2025-01-16T23:12:00.000Z";1043.8
"2025-01-16T23:12:00.000Z";"2025-01-16T23:15:00.000Z";1033.8
"2025-01-16T23:15:00.000Z";"2025-01-16T23:18:00.000Z";1034
